 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
56.147000, 0, Obstacle 16 ,,,,,1.11,,,,1.11,-0.0,0.0,-0.0,0.0,0.04 
83.180000, 0, Obstacle 73 ,,,,,1.5,,,,2.05,-0.0,0.0,0.55,0.0,0.04 
90.317000, 0, Obstacle 21 ,,,,,1.5,,,,2.98,-0.0,0.0,1.48,0.0,0.04 
107.484000, 0, Obstacle 18 ,,,,,1.5,,,,5.21,0.0,0.0,3.71,0.01,0.04 
109.349000, 0, Obstacle 20 ,,,,,1.5,,,,5.45,0.0,0.0,3.95,0.01,0.04 
115.039000, 0, Obstacle 52 ,,,,,1.5,,,,6.19,-0.0,0.0,4.69,0.02,0.04 
117.580000, 0, Obstacle 19 ,,,,,1.5,,,,6.52,-0.0,0.0,5.02,0.02,0.04 
123.721000, 0, Obstacle 70 ,,,,,1.5,,,,7.32,0.0,0.0,5.82,0.02,0.04 
126.197000, 0, Obstacle 17 ,,,,,1.5,,,,7.64,0.0,0.0,6.14,0.02,0.04 
127.883000, 0, Obstacle 59 ,,,,,1.5,,,,7.86,0.0,0.0,6.36,0.03,0.04 
136.674000, 0, Target target1 ,,,,,1.5,,,,9.0,0.0,0.0,7.5,0.03,0.04 
139.421000, 1, Target Reached1,,,,1.28,1.14,,,,9.0,0.0,0.0,7.86,0.03,0.04 
