 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
82.124000, 0, Obstacle 18 ,,,,,1.5,,,,2.0,-0.0,0.0,0.5,0.0,0.04 
84.669000, 0, Obstacle 59 ,,,,,1.5,,,,2.33,0.0,0.0,0.83,-0.0,0.04 
88.884000, 0, Obstacle 21 ,,,,,1.5,,,,2.88,-0.0,0.0,1.38,-0.01,0.04 
97.357000, 0, Obstacle 70 ,,,,,1.5,,,,3.98,-0.0,0.0,2.48,-0.03,0.04 
103.817000, 0, Obstacle 16 ,,,,,1.5,,,,4.82,0.0,0.0,3.32,-0.05,0.04 
116.920000, 0, Obstacle 20 ,,,,,1.5,,,,6.52,-0.0,0.0,5.02,-0.1,0.04 
123.556000, 0, Obstacle 17 ,,,,,1.5,,,,7.38,-0.0,0.0,5.89,-0.12,0.04 
127.398000, 0, Obstacle 19 ,,,,,1.5,,,,7.88,0.0,0.0,6.39,-0.13,0.04 
133.978000, 0, Obstacle 52 ,,,,,1.5,,,,8.73,0.0,0.0,7.24,-0.15,0.04 
141.070000, 0, Obstacle 73 ,,,,,1.5,,,,9.65,0.0,0.0,8.16,-0.17,0.04 
153.786000, 0, Target target1 ,,,,,2.2,,,,12.0,0.0,0.0,9.81,-0.22,0.04 
158.403000, 1, Target Reached1,,,,1.69,1.61,,,,12.0,0.0,0.0,10.41,-0.23,0.04 
