 time, 0-real 1-robot,object type,agent to obs x(robot),agent to obs y(robot),agent to obs z(robot), distance(robot),distance(real), sus obs x(robot), sus obs y(robot),sus obs z(robot), obs x(real), obs y(real), obs z(real), robot x(real), robot y(real), robot z(real)
88.375000, 0, Obstacle 17 ,,,,,1.5,,,,2.74,0.0,0.0,1.24,0.0,0.04 
95.698000, 0, Obstacle 19 ,,,,,1.5,,,,3.69,-0.0,0.0,2.19,0.01,0.04 
105.304000, 0, Obstacle 73 ,,,,,1.5,,,,4.94,0.0,0.0,3.44,0.01,0.04 
108.623000, 0, Obstacle 18 ,,,,,1.5,,,,5.37,0.0,0.0,3.87,0.02,0.04 
111.625000, 0, Obstacle 59 ,,,,,1.5,,,,5.76,0.0,0.0,4.26,0.02,0.04 
116.775000, 0, Obstacle 52 ,,,,,1.5,,,,6.43,-0.0,0.0,4.93,0.02,0.04 
124.632000, 0, Obstacle 21 ,,,,,1.5,,,,7.45,0.0,0.0,5.95,0.03,0.04 
128.858000, 0, Obstacle 20 ,,,,,1.5,,,,8.0,0.0,0.0,6.5,0.03,0.04 
137.320000, 0, Obstacle 16 ,,,,,1.5,,,,9.1,0.0,0.0,7.6,0.04,0.04 
144.240000, 0, Obstacle 70 ,,,,,1.5,,,,10.0,-0.0,0.0,8.5,0.03,0.04 
154.226000, 0, Target target1 ,,,,,2.2,,,,12.0,0.0,0.0,9.8,0.0,0.04 
157.602000, 1, Target Reached1,,,,1.85,1.76,,,,12.0,0.0,0.0,10.24,-0.01,0.04 
